user_id,song_index,spotify_id,Arousal,Valence,GEMS_Wonder,GEMS_Transcendence,GEMS_Tenderness,GEMS_Nostalgia,GEMS_Peacefulness,GEMS_Power,GEMS_Joyful Activation,GEMS_Tension,GEMS_Sadness
30,6,4DphT1rljbJjbK9WdrR1zI,0.14,0.18,0.0,0.0,0.5,0.75,0.5,0.0,0.25,0.5,0.5
30,7,5WOLghNew2YKZO96gYoM7p,0.28,0.7,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.25
30,8,6l8EbYRtQMgKOyc1gcDHF9,0.13,0.14,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.5
30,9,2KzV3VG27vIp7roOS3N4kX,0.23,0.21,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25
30,10,1YYhDizHx7PnDhAhko6cDS,0.27,0.74,0.25,0.0,0.5,0.75,0.5,0.25,0.75,0.0,0.0
30,11,1aWV3uY3SIEZVbmv45oFWS,0.4,0.43,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0
30,12,5sJnwwIjhid95JI3zShd6A,0.18,0.73,0.0,0.0,0.75,0.5,0.75,0.0,0.75,0.0,0.0
30,13,6SDJcDg0BzVOuUGT0WEYKP,0.45,0.66,0.5,0.0,0.25,0.0,0.5,0.25,0.25,0.0,0.0
30,14,54536WVYAqiNf2N2SfBMGk,0.71,0.78,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.0,0.0
30,15,1QV6tiMFM6fSOKOGLMHYYg,0.8,0.81,0.75,0.25,0.0,0.0,0.0,0.5,0.75,0.0,0.0
30,16,0TwBtDAWpkpM3srywFVOV5,0.44,0.72,0.25,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0
30,17,3BovdzfaX4jb5KFQwoPfAw,0.89,0.86,0.75,0.25,0.25,0.25,0.0,0.75,0.75,0.0,0.0
30,18,7J41dYQolQJEtj3UmKLu5r,0.14,0.21,0.0,0.0,0.25,0.75,0.25,0.25,0.25,0.5,0.75
30,19,0B9x2BRHqj3Qer7biM3pU3,0.35,0.65,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.0,0.0
31,0,1XxRYmDKuABtbtCozx3pA2,0.3,0.62,0.0,0.0,0.75,0.75,0.5,0.25,0.5,0.0,0.25
31,1,6ECp64rv50XVz93WvxXMGF,0.61,0.45,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.25
31,2,2udGjDmpK1dH9VGyw7nrei,0.62,0.62,0.25,0.0,0.5,0.25,0.0,0.5,0.5,0.0,0.0
31,3,1SV1fxF65n9NhRHp3KlBuu,0.59,0.82,0.0,0.0,0.75,0.5,0.5,0.25,0.75,0.0,0.0
31,4,3UpS7kBnkVQYG13pDDFTC4,0.75,0.62,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.0,0.0
31,5,1JSTJqkT5qHq8MDJnJbRE1,0.65,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.0
31,6,1xlHJbC2DE2aWDTlqFw81u,0.38,0.45,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.25,0.25
31,7,7cFQFr1VpkSp3BTIn7X719,0.39,0.46,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.0,0.25
31,8,31IogzJ6J55FjbJhKT9PBy,0.11,0.65,0.0,0.25,0.5,0.5,0.5,0.0,0.5,0.0,0.0
31,9,5JVlu41jJTVVD8HnkcslNZ,0.19,0.21,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.25,0.5
31,10,7qUTZEf6bgiApJEXpMAH5y,0.35,0.42,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.25,0.5
31,11,0Qh38w01QRXK6KHIv0e3hb,0.75,0.34,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25
31,12,0gzqZ9d1jIKo9psEIthwXe,0.57,0.47,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25
31,13,0b4M7hd7mzLTm99MrMeZsp,0.72,0.34,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5
31,14,1daDRI9ahBonbWD8YcxOIB,0.39,0.32,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.5
31,15,1pTGc8pwyo6xtgXBKCBcFn,0.41,0.61,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25
31,16,1kgdslQYmeTR4thk9whoRw,0.14,0.22,0.0,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.5
31,17,2TjnCxxQRYn56Ye8gkUKiW,0.3,0.5,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25
31,18,2Yy0FsAV2I5VXU4xpph2WN,0.44,0.27,0.5,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.5
31,19,3ascnOSOR5MX901ylGuhcl,0.5,0.77,0.0,0.25,0.75,0.5,0.5,0.0,0.25,0.0,0.0
32,0,3qczyRtur0tILibW9rHBFA,0.7,0.8,0.0,0.25,1.0,0.25,0.5,1.0,1.0,0.75,0.0
32,1,0l5TpsCL1ObiTEsHeWA0by,0.35,0.6,0.0,0.25,0.5,0.25,0.75,0.75,0.5,0.75,0.25
32,2,6UBjSnyP1O5W5ndJoO9vUk,0.2,0.16,0.0,0.5,0.25,0.75,0.25,0.75,0.25,0.75,0.75
32,3,47Slg6LuqLaX0VodpSCvPt,0.78,0.84,0.0,0.75,0.5,0.75,0.25,0.75,0.75,0.75,0.25
32,4,60a0Rd6pjrkxjPbaKzXjfq,0.76,0.25,0.0,0.25,0.25,0.25,0.25,1.0,1.0,0.75,0.25
32,5,6epn3r7S14KUqlReYr77hA,0.29,0.66,0.0,1.0,0.75,0.25,0.75,0.5,0.75,0.25,0.25
32,6,2zFdsAIk9r2Mi7Lmm1w3sM,0.63,0.6,0.0,0.25,0.5,0.25,0.5,0.75,0.75,0.25,0.0
32,7,53LwBS4bovyljsMlLqGfd6,0.34,0.39,0.0,0.25,0.75,0.5,0.5,0.75,0.25,0.25,0.5
32,8,6aL6pPBaTMGgM558mplSnj,0.34,0.32,0.0,0.75,0.75,0.5,0.25,0.75,0.25,0.25,0.75
32,9,6KCUliK0a3lHcMiGaqNdHR,0.87,0.84,0.0,0.25,0.75,0.25,0.25,1.0,1.0,0.25,0.25
32,10,62Yu8QL1g9pdbvN4XL9Rah,0.22,0.78,0.0,1.0,1.0,1.0,0.75,0.25,0.5,0.25,0.75
32,11,4VijLEUxHEzbWKYL5u9wuN,0.37,0.68,0.0,0.25,0.75,0.25,0.75,1.0,0.75,0.25,0.0
32,12,3i8j2dKXChkErfi8jsDDuH,0.18,0.71,0.0,0.25,1.0,0.75,1.0,0.25,0.75,0.0,0.0
32,13,12q3V8ShACq2PSWINMc2rC,0.22,0.35,0.0,0.5,0.75,0.25,1.0,0.25,0.75,0.25,0.25
32,14,0Q3GpBYKy5Mx97TNBJVibl,0.11,0.78,0.0,1.0,1.0,0.5,0.75,0.0,0.0,0.0,1.0
32,15,7nXZCcFAy1oCKQG2SqLszv,0.29,0.74,0.0,0.5,1.0,1.0,1.0,0.5,0.75,0.0,0.25
32,16,2Bsnj9KAmtYz8PW9RImef7,0.85,0.2,0.0,1.0,0.25,0.0,0.25,0.75,0.5,0.75,0.25
32,17,6XHVuErjQ4XNm6nDPVCxVX,0.84,0.72,0.0,0.25,0.5,0.25,0.25,0.75,1.0,0.25,0.0
32,18,1eN42Q7IWRzRBq8eW2Y2TE,0.17,0.25,0.0,1.0,0.75,1.0,0.75,0.0,0.25,0.0,0.75
33,0,4Qj9e2yydpmjA3qSJv58Se,0.64,0.62,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
33,1,7wnm2J7SGOMLv7oycQZzDc,0.62,0.47,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
33,2,52FlwUMMDnTK8TGkCag9Jd,0.79,0.77,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
33,3,0DlVOdK5GJtnom4nI3EOz5,0.65,0.53,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
33,4,2JoZzpdeP2G6Csfdq5aLXP,0.31,0.32,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25
33,5,2rIqbiRDXuiWxFHfLgzYRe,0.31,0.26,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
33,6,1JLn8RhQzHz3qDqsChcmBl,0.62,0.27,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
33,7,2Yy0FsAV2I5VXU4xpph2WN,0.6,0.38,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25
33,8,5ihS6UUlyQAfmp48eSkxuQ,0.54,0.45,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
33,9,75lWQzF7y0FY9380G3gEZ9,0.69,0.44,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0
33,10,3dmqIB2Qxe2XZobw9gXxJ6,0.73,0.64,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
33,11,59kHPbwyyCApYA8RQQEuXm,0.74,0.68,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
33,12,1XGmzt0PVuFgQYYnV2It7A,0.73,0.38,0.25,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0
33,13,6QhXQOpyYvbpdbyjgAqKdY,0.58,0.55,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
33,14,3kXoKlD84c6OmIcOLfrfEs,0.8,0.81,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.0
33,15,3F9ByoUqu31xU0I3G5xfVg,0.58,0.31,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
33,16,6qVXkG01rBYGfxIndGOQ3z,0.6,0.37,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0
33,17,1pTw2cNrp9L3esxLAvWnN2,0.66,0.4,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0
33,18,0Qh38w01QRXK6KHIv0e3hb,0.58,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
33,19,47Slg6LuqLaX0VodpSCvPt,0.77,0.54,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
34,0,5JHNg1hxZFT7TDEphhM4wj,0.6,0.68,0.25,0.0,0.25,0.0,0.25,0.75,0.75,0.0,0.0
34,1,5mMjkxGijQB4JZallYrkOW,0.8,0.15,0.75,0.25,0.0,0.5,0.0,0.75,0.25,1.0,0.75
34,2,1ZHYJ2Wwgxes4m8Ba88PeK,0.41,0.27,0.25,0.25,0.0,0.5,0.0,0.5,0.0,1.0,0.25
34,3,10RQKVSr4rS0coExTmi4dF,0.9,0.8,0.75,0.75,0.75,0.25,0.25,1.0,0.75,0.25,0.0
34,4,4Gmkqn3V7IMTkOmmiX7cbb,0.59,0.45,0.25,0.25,0.75,0.75,0.25,0.0,0.0,0.5,0.75
34,5,4HHge4zAyIw3pkrtFzmwCl,0.13,0.74,0.25,0.75,1.0,0.75,1.0,0.5,0.75,0.0,0.25
34,6,4YjjNHtEsTX6Af4mCTupT5,0.61,0.62,0.5,0.0,0.75,0.5,0.75,0.5,0.25,0.0,0.75
34,7,3RMeOetCdXttthQK0clPuz,0.23,0.12,0.75,0.25,0.75,1.0,0.75,0.25,0.0,0.75,1.0
34,8,0aWMVrwxPNYkKmFthzmpRi,0.37,0.65,0.75,0.75,0.25,0.75,0.75,0.0,0.0,0.0,0.25
34,9,0PsbWiVtix5FoTZ1s00mEl,0.4,0.58,0.75,0.75,1.0,0.75,0.75,0.25,0.75,0.0,0.0
34,10,745H5CctFr12Mo7cqa1BMH,0.75,0.94,0.75,0.25,0.75,0.25,1.0,0.0,1.0,0.0,0.0
34,11,5Y8QJVMu9MWziD2IgujriR,0.58,0.64,0.75,0.75,0.25,0.25,0.75,0.5,0.75,0.0,0.0
34,12,2yBVeksU2EtrPJbTu4ZslK,0.7,0.95,0.75,0.0,0.5,0.5,0.75,0.25,1.0,0.0,0.0
34,13,62AuGbAkt8Ox2IrFFb8GKV,0.43,0.3,0.75,0.5,1.0,0.75,0.75,0.0,0.25,0.0,0.75
34,14,76TZCvJ8GitQ2FA1q5dKu0,0.1,0.61,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.0,0.75
34,15,1dgWTMoHwTUnQhOQ8SR5fV,0.55,0.69,0.5,0.5,0.75,0.25,0.25,0.0,0.75,0.0,0.0
34,16,6rovOdp3HgK1DeAMYDzoA7,0.53,0.45,0.75,0.75,0.0,0.0,0.5,0.0,0.5,0.0,0.0
34,17,5RKQ5NdjSh2QzD4MaunT91,0.83,0.72,1.0,0.75,0.75,0.0,0.5,1.0,0.75,0.25,0.0
34,18,3SnGymj6ijE2iuUfWxLo1q,1.0,0.82,0.75,0.25,0.75,0.25,0.75,1.0,1.0,0.25,0.0
34,19,7J41dYQolQJEtj3UmKLu5r,0.65,0.11,0.0,0.5,0.0,0.25,0.0,0.75,0.0,1.0,0.75
35,0,62Yu8QL1g9pdbvN4XL9Rah,0.2,0.6,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.25
35,1,7cFQFr1VpkSp3BTIn7X719,0.6,0.75,0.0,0.0,0.75,0.0,0.25,0.0,0.75,0.0,0.0
35,2,5Y8QJVMu9MWziD2IgujriR,0.7,0.9,0.0,0.25,0.75,0.25,0.75,0.0,1.0,0.0,0.0
35,3,4wOKTOwGVrie2GIbCMEe7U,0.6,0.7,0.0,0.0,0.5,0.0,0.25,0.0,0.75,0.0,0.0
35,4,3Hx5E6ObUjkNBLQM0x37cA,0.25,0.2,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.25,0.75
35,5,1daDRI9ahBonbWD8YcxOIB,0.8,0.6,0.75,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
35,6,4xkOaSrkexMciUUogZKVTS,0.7,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0
35,7,6FMIVQPZg9cmMY8hPxAacD,0.8,0.9,0.0,0.0,0.25,0.0,0.0,0.75,1.0,0.0,0.0
35,8,58DXqHKK7TfxUmhCq2ux4E,0.6,0.3,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.25,0.5
35,9,3QxKpdTB8ZSFn8MGeCCpsQ,0.7,0.4,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0
35,10,6yJxCltgtmGxIgKOS6ndnu,0.4,0.35,0.25,0.0,0.5,0.75,0.25,0.0,0.0,0.0,0.25
35,11,6zC0mpGYwbNTpk9SKwh08f,0.15,0.2,0.0,0.0,0.75,1.0,0.5,0.0,0.0,0.0,0.5
35,12,4u7EnebtmKWzUH433cf5Qv,0.7,0.6,0.25,0.0,0.5,0.75,0.0,0.5,0.5,0.0,0.0
35,13,2rIqbiRDXuiWxFHfLgzYRe,0.1,0.65,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
35,14,2ctvdKmETyOzPb2GiJJT53,0.35,0.35,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.5
35,15,1h2xVEoJORqrg71HocgqXd,0.4,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
35,16,41IShViF79gmulEkIHAjcb,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
35,17,6ECp64rv50XVz93WvxXMGF,0.85,0.8,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0
35,18,1H4idkmruFoJBg1DvUv2tY,0.55,0.65,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0
35,19,3pbtBomO4Zt5gGiqsYeiBH,0.65,0.6,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
36,0,6qVXkG01rBYGfxIndGOQ3z,0.93,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,1,2FTZeRHQ4gRPViPMpWL9uX,0.73,0.87,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
36,2,0h17TpfCKbbib1J37Qgj7r,0.73,0.28,0.25,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.75
36,3,3Lk7RWStfLaHG7lXsuS87j,0.68,0.36,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.25
36,4,0K7wIocSvzcRISpssBUzfZ,0.65,0.12,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0
36,5,62AuGbAkt8Ox2IrFFb8GKV,0.54,0.68,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0
36,6,0DlVOdK5GJtnom4nI3EOz5,0.56,0.4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0
36,7,3i8j2dKXChkErfi8jsDDuH,0.24,0.58,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0
36,8,4mnOVRRXsaqg9Nb041xR8u,0.5,0.67,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.0,0.0
36,9,6yLkOiVYKaBw4DdHbH9r4n,0.06,0.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36,10,5EBWCGlCn65HM8Hglrc5V1,0.56,0.39,0.25,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.25
36,11,3rTnGUeDrnZV22DvRuUuXr,0.66,0.34,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.25
36,12,6oMZhY0f1ReI6AJDDYfuSb,0.2,0.41,0.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.25
36,13,6yJxCltgtmGxIgKOS6ndnu,0.27,0.37,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0
36,14,3wM6RTAnF7IQpMFd7b9ZcL,0.13,0.24,0.0,0.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0
36,15,1OppEieGNdItZbE14gLBEv,0.6,0.7,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0
36,16,0ee1DiZF94NSqqpG0XHUzH,0.79,0.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0
36,17,5VJjhHyG8NZ5xdgG6uTb3P,0.72,0.75,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
36,18,0B9x2BRHqj3Qer7biM3pU3,0.57,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
36,19,3w3y8KPTfNeOKPiqUTakBh,0.76,0.82,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0
37,0,7j4OmvkjRz0PrjFADlHfQx,0.51,0.63,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
37,1,58DXqHKK7TfxUmhCq2ux4E,0.15,0.18,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
37,2,1mExCoXAGKI6abLGXoG7O3,0.22,0.68,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0
37,3,1gT5TGwbkkkUliNzHRIGi1,0.5,0.32,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
37,4,0hCB0YR03f6AmQaHbwWDe8,0.56,0.57,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
37,5,3D8dwH690MXQRhtIZTSS9c,0.61,0.7,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0
37,6,1ZwJALwnYbeHdEVCNVmniz,0.6,0.68,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0
37,7,76TZCvJ8GitQ2FA1q5dKu0,0.54,0.55,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0
37,8,0ofHAoxe9vBkTCp2UQIavz,0.51,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
37,9,0DlVOdK5GJtnom4nI3EOz5,0.61,0.54,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
37,10,3aw9iWUQ3VrPQltgwvN9Xu,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
37,11,3IvcWWehbBcBR4YZxlGM9R,0.57,0.56,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
37,12,7so0lgd0zP2Sbgs2d7a1SZ,0.4,0.53,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
37,13,4kLLWz7srcuLKA7Et40PQR,0.49,0.51,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
37,14,5vywtoD7fO1CP0B2wtm6I6,0.49,0.51,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
37,15,6l8EbYRtQMgKOyc1gcDHF9,0.44,0.36,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25
37,16,0gsl92EMIScPGV1AU35nuD,0.27,0.18,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
37,17,4J0DbyODwZJcmIAiTSJfMF,0.48,0.43,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0
37,18,1fu5IQSRgPxJL2OTP7FVLW,0.31,0.44,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
37,19,5zH710lFSLtkHbMkslLDjR,0.54,0.57,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
38,0,0pdfN7nOHMYmKykzu1cyfm,0.81,0.82,0.25,0.5,0.5,0.5,0.5,0.0,0.75,0.0,0.0
38,1,6I9VzXrHxO9rA9A5euc8Ak,0.88,0.68,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0
38,2,2Fs18NaCDuluPG1DHGw1XG,0.92,0.79,0.5,0.5,0.0,0.75,0.0,0.75,0.75,0.0,0.0
38,3,2QsZVnbWVSjKMXK6K3uRBL,0.68,0.4,0.25,0.25,0.75,0.5,0.0,0.25,0.25,0.25,0.75
38,4,1SWmFiFSIBoDbQJjNKC7SR,0.66,0.45,0.5,0.25,0.25,0.5,0.0,0.25,0.25,0.0,0.25
38,5,31er9IGsfFbwqy1pH4aiTP,0.85,0.28,0.5,0.25,0.25,0.75,0.0,0.75,0.0,0.0,0.5
38,6,39Bd345OWEhRNyfayhp9gv,0.25,0.21,0.5,0.5,0.75,0.75,0.75,0.0,0.0,0.5,0.75
38,7,6HPLeKiNm92RbykX2BDTUB,0.55,0.25,0.5,0.25,0.5,0.75,0.75,0.0,0.0,0.0,0.25
38,8,7qmqeHzgNQTOnl1NUgRFO4,0.68,0.1,0.75,0.75,0.75,0.75,0.5,0.0,0.0,0.0,0.75
38,9,1Eb90nmqTrxylKFhcUzW8P,0.8,0.35,0.5,0.25,0.25,0.5,0.0,0.5,0.0,0.25,0.75
38,10,6VObnIkLVruX4UVyxWhlqm,0.4,0.4,0.75,0.75,0.0,0.25,0.25,0.25,0.0,0.25,0.25
38,11,7qUTZEf6bgiApJEXpMAH5y,0.58,0.32,0.5,0.5,0.75,0.75,0.5,0.0,0.0,0.5,0.5
38,12,6yHx2dNnWb1fEChGoulEVc,0.95,0.53,0.5,0.0,0.0,0.25,0.0,1.0,0.5,0.25,0.0
38,13,1z3ugFmUKoCzGsI6jdY4Ci,0.55,0.45,0.5,0.0,0.75,0.5,0.0,0.5,0.25,0.25,0.25
38,14,07ceEXOyS7ghQkyCOycXwP,1.0,0.65,0.75,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
38,15,17PXXzOygMyXXUNLngVN5u,0.23,0.25,0.5,0.25,0.75,0.75,0.75,0.0,0.0,0.0,0.75
38,16,4Xl2PrS3DJqqSKXCo6Uhv9,0.55,0.2,0.75,0.0,0.5,0.75,0.25,0.0,0.0,0.0,0.75
38,17,2yBVeksU2EtrPJbTu4ZslK,0.45,0.6,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.0,0.0
38,18,5JVlu41jJTVVD8HnkcslNZ,0.28,0.2,0.25,0.75,0.5,0.75,0.75,0.0,0.0,0.0,0.75
38,19,0n2pjCIMKwHSXoYfEbYMfX,0.59,0.4,0.5,0.0,0.5,0.5,0.25,0.25,0.0,0.25,0.75
39,0,31er9IGsfFbwqy1pH4aiTP,0.77,0.23,0.25,0.75,0.75,0.75,0.0,0.75,0.25,0.0,0.0
39,1,2vwlzO0Qp8kfEtzTsCXfyE,0.86,0.69,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0
39,2,1kgdslQYmeTR4thk9whoRw,0.11,0.11,0.0,0.5,0.75,1.0,1.0,0.0,0.0,0.0,1.0
39,3,75lWQzF7y0FY9380G3gEZ9,0.15,0.03,0.0,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.5
39,4,1fu5IQSRgPxJL2OTP7FVLW,0.82,0.11,0.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0
39,5,4mcZYzoGwPRDdhWVlygiHf,0.61,0.86,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0
39,6,0snPJPxkk0MbTc0xeUvAPt,0.86,0.86,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0
39,7,1CiVz2WkmZRwhU3A6J2Gjz,0.93,1.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0
39,8,2QsZVnbWVSjKMXK6K3uRBL,0.25,0.83,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0
39,9,2olVm1lHicpveMAo4AUDRB,0.82,0.93,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0
39,10,4EI8VuxUuIHKfafU72emqz,0.63,0.3,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.75,0.0
39,11,4qYMcUZzsIYRNi7LnVV90v,0.28,0.1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5
39,12,62Yu8QL1g9pdbvN4XL9Rah,0.18,0.13,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0
39,13,0mbS3VwRbO6HVBMPXnzOGA,0.21,0.25,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.75
39,14,69RH84na5iUNwrwxpgjC5j,0.8,0.29,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.75,0.5
39,15,4xkOaSrkexMciUUogZKVTS,0.77,0.23,0.75,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0
39,16,0K7wIocSvzcRISpssBUzfZ,0.82,0.34,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75
39,17,6VObnIkLVruX4UVyxWhlqm,0.9,0.06,0.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,0.75
39,18,2goLsvvODILDzeeiT4dAoR,0.22,0.78,0.0,0.0,0.0,1.0,0.0,0.75,0.5,0.75,0.0
39,19,6n6OQfBpCgzF9oEg8zhBN7,0.85,0.7,0.75,1.0,0.75,0.75,0.0,0.5,0.75,0.0,0.0
40,0,6FMIVQPZg9cmMY8hPxAacD,0.93,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0
40,1,6o3MvjWfF0jczTzPRcfZsK,0.87,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0
40,2,2nfMrwg3aRhSAv4HX7IzJL,0.28,0.64,0.0,0.25,0.75,0.25,0.5,0.0,0.0,0.0,0.25
40,3,10RQKVSr4rS0coExTmi4dF,0.8,0.82,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0
40,4,0gJvqi9QyASOCtJu99tytc,0.73,0.4,0.0,0.0,0.75,0.5,0.25,0.0,0.25,0.0,0.75
